::1 - - [23/May/2022:16:38:42 +0000] "GET /api/get-user-games/100 HTTP/1.1" 404 68 "{\"message\":\"User Game dengan ID 100 Tidak di temukan\",\"result\":null}"
::1 - - [23/May/2022:16:46:00 +0000] "POST /api/login HTTP/1.1" 200 400 "{\"id_user\":1,\"username\":\"imam\",\"email\":\"imam@mail.com\",\"password\":\"$2b$10$rHJRSeA8WdOUgvGYyo4Y1ONXurs2HbfmrTlYA4EVaLDvEAMKVndU.\",\"avatar\":null,\"token\":\"eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJpZF91c2VyIjoxLCJ1c2VybmFtZSI6ImltYW0iLCJpYXQiOjE2NTMzMjQzNjAsImV4cCI6MTY1MzMyNTI2MH0.svj0RIS8MWIiutvyqQUdR04qf7rdJIRvf_3IBFRXCM8\",\"createdAt\":\"2022-05-23T13:06:27.210Z\",\"updatedAt\":\"2022-05-23T13:06:27.210Z\"}"
::ffff:127.0.0.1 - - [08/Jun/2022:12:17:36 +0000] "GET /api/get-user-game-biodata/1 HTTP/1.1" 403 38 -
::ffff:127.0.0.1 - - [08/Jun/2022:12:17:36 +0000] "POST /api/create-user-game-biodata HTTP/1.1" 200 312 "{\"message\":\"Berhasil Membuat User Game Biodata\",\"result\":{\"id_biodata_user\":2,\"nama\":\"Putra Arifin\",\"tanggal_lahir\":\"2000-06-11\",\"tempat_lahir\":\"Bandung, Jawa Barat\",\"alamat\":\"Jalan Raya Bandung\",\"no_hp\":\"085144951042\",\"id_user\":\"2\",\"updatedAt\":\"2022-06-08T12:17:36.668Z\",\"createdAt\":\"2022-06-08T12:17:36.668Z\"}}"
::ffff:127.0.0.1 - - [08/Jun/2022:12:17:36 +0000] "POST /api/create-user-game-biodata HTTP/1.1" 500 97 "{\"message\":\"Gagal Membuat User Game Biodata\",\"err\":\"Validation error: Username Telah digunakan!\"}"
::ffff:127.0.0.1 - - [08/Jun/2022:12:17:36 +0000] "POST /api/create-user-game-biodata HTTP/1.1" 403 38 -
::ffff:127.0.0.1 - - [08/Jun/2022:12:17:36 +0000] "- /api/update-user-game-biodata/2 HTTP/1.1" 200 64 "{\"message\":\"Berhasil Mengupdate User Game Biodata\",\"result\":[1]}"
::ffff:127.0.0.1 - - [08/Jun/2022:12:17:36 +0000] "PUT /api/update-user-game-biodata/2 HTTP/1.1" 403 38 -
::ffff:127.0.0.1 - - [08/Jun/2022:12:17:36 +0000] "DELETE /api/delete-user-game-biodata/2 HTTP/1.1" 200 61 "{\"message\":\"Berhasil Menghapus User Game Biodata\",\"result\":1}"
::ffff:127.0.0.1 - - [08/Jun/2022:12:17:36 +0000] "DELETE /api/delete-user-game-biodata/100 HTTP/1.1" 404 73 "{\"message\":\"User Game Biodata dengan ID 100 Tidak di temukan\",\"result\":0}"
::ffff:127.0.0.1 - - [08/Jun/2022:12:17:36 +0000] "DELETE /api/delete-user-game-biodata/2 HTTP/1.1" 403 38 -
::ffff:127.0.0.1 - - [08/Jun/2022:12:17:39 +0000] "POST /api/register HTTP/1.1" 200 466 "{\"message\":\"Berhasil Membuat User Game\",\"result\":{\"id_user\":1,\"username\":\"admin\",\"email\":\"admin@mail.com\",\"password\":\"$2b$10$x.ODQhcrFznEDWeds5yLc.a24QeWU04jbwQBi24NbeZZzIse5RlTu\",\"id_role\":1,\"updatedAt\":\"2022-06-08T12:17:39.383Z\",\"createdAt\":\"2022-06-08T12:17:39.383Z\",\"avatar\":null,\"token\":\"eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJpZF91c2VyIjoxLCJpYXQiOjE2NTQ2OTA2NTksImV4cCI6MTY1NDY5MTU1OX0.F7sPAMTUmoTSQgx4ly55FzvJe-al8s4qCIyHB0-J-As\",\"otp\":null,\"otp_exp\":null}}"
::ffff:127.0.0.1 - - [08/Jun/2022:12:17:39 +0000] "POST /api/register HTTP/1.1" 200 464 "{\"message\":\"Berhasil Membuat User Game\",\"result\":{\"id_user\":2,\"username\":\"user\",\"email\":\"user@mail.com\",\"password\":\"$2b$10$RH6/UCxrKD6aOK8iHdSswOj.FdAOxhDQbS4W29bXbAMGFCSJUbIiK\",\"id_role\":1,\"updatedAt\":\"2022-06-08T12:17:39.556Z\",\"createdAt\":\"2022-06-08T12:17:39.556Z\",\"avatar\":null,\"token\":\"eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJpZF91c2VyIjoyLCJpYXQiOjE2NTQ2OTA2NTksImV4cCI6MTY1NDY5MTU1OX0.1l9PWhuDQxFYW3LkN8emIPXab6aEiel6iEYckNlwlL8\",\"otp\":null,\"otp_exp\":null}}"
::ffff:127.0.0.1 - - [08/Jun/2022:12:17:39 +0000] "POST /api/login HTTP/1.1" 200 457 "{\"id_user\":1,\"username\":\"admin\",\"email\":\"admin@mail.com\",\"password\":\"$2b$10$x.ODQhcrFznEDWeds5yLc.a24QeWU04jbwQBi24NbeZZzIse5RlTu\",\"avatar\":null,\"token\":\"eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJpZF91c2VyIjoxLCJ1c2VybmFtZSI6ImFkbWluIiwiaWRfcm9sZSI6MSwiaWF0IjoxNjU0NjkwNjU5LCJleHAiOjE2NTQ2OTE1NTl9.LsxHGUiHKq84xWTRsN1vSIrq2lrEpB3dnOETqnoPJcw\",\"otp\":null,\"otp_exp\":null,\"id_role\":1,\"createdAt\":\"2022-06-08T12:17:39.383Z\",\"updatedAt\":\"2022-06-08T12:17:39.383Z\"}"
::ffff:127.0.0.1 - - [08/Jun/2022:12:17:39 +0000] "GET /api/get-user-game-histories HTTP/1.1" 200 269 "{\"message\":\"Berhasil Get All User Game History\",\"result\":[{\"id_history_user\":1,\"skor\":\"90\",\"tanggal_bermain\":\"2022-05-10\",\"id_user\":\"1\",\"createdAt\":\"2022-06-08T12:17:39.696Z\",\"updatedAt\":\"2022-06-08T12:17:39.696Z\",\"user_game_history\":{\"id_user\":1,\"username\":\"admin\"}}]}"
::ffff:127.0.0.1 - - [08/Jun/2022:12:17:39 +0000] "GET /api/get-user-game-histories HTTP/1.1" 403 38 -
::ffff:127.0.0.1 - - [08/Jun/2022:12:17:39 +0000] "GET /api/get-user-game-history/1 HTTP/1.1" 200 227 "{\"message\":\"Berhasil Get All User Game History By id_user\",\"result\":[{\"id_history_user\":1,\"id_user\":\"1\",\"skor\":\"90\",\"tanggal_bermain\":\"2022-05-10\",\"createdAt\":\"2022-06-08T12:17:39.696Z\",\"updatedAt\":\"2022-06-08T12:17:39.696Z\"}]}"
::ffff:127.0.0.1 - - [08/Jun/2022:12:17:39 +0000] "GET /api/get-user-game-history/100 HTTP/1.1" 404 74 "{\"message\":\"User Game History dengan ID 100 Tidak di temukan\",\"result\":[]}"
::ffff:127.0.0.1 - - [08/Jun/2022:12:17:39 +0000] "GET /api/get-user-game-history/2 HTTP/1.1" 403 38 -
::ffff:127.0.0.1 - - [08/Jun/2022:12:17:39 +0000] "POST /api/create-user-game-history HTTP/1.1" 415 101 "{\"message\":\"Gagal Create User Game\",\"err\":\"Cannot read properties of undefined (reading 'filename')\"}"
::ffff:127.0.0.1 - - [08/Jun/2022:12:17:39 +0000] "POST /api/create-user-game-history HTTP/1.1" 403 38 -
::ffff:127.0.0.1 - - [08/Jun/2022:12:17:39 +0000] "DELETE /api/delete-user-game-history-id/1 HTTP/1.1" 200 61 "{\"message\":\"Berhasil Menghapus User Game History\",\"result\":1}"
::ffff:127.0.0.1 - - [08/Jun/2022:12:17:39 +0000] "DELETE /api/delete-user-game-history-id/100 HTTP/1.1" 404 81 "{\"message\":\"User Game History dengan ID History 100 Tidak di temukan\",\"result\":0}"
::ffff:127.0.0.1 - - [08/Jun/2022:12:17:39 +0000] "DELETE /api/delete-user-game-history-id/1 HTTP/1.1" 403 38 -
::ffff:127.0.0.1 - - [08/Jun/2022:12:17:39 +0000] "DELETE /api/delete-user-game-history-usergameid/1 HTTP/1.1" 404 76 "{\"message\":\"User Game History dengan ID User 1 Tidak di temukan\",\"result\":0}"
::ffff:127.0.0.1 - - [08/Jun/2022:12:17:39 +0000] "DELETE /api/delete-user-game-history-usergameid/100 HTTP/1.1" 404 78 "{\"message\":\"User Game History dengan ID User 100 Tidak di temukan\",\"result\":0}"
::ffff:127.0.0.1 - - [08/Jun/2022:12:17:40 +0000] "DELETE /api/delete-user-game-history-usergameid/1 HTTP/1.1" 403 38 -
::ffff:127.0.0.1 - - [08/Jun/2022:12:17:42 +0000] "POST /api/register HTTP/1.1" 200 466 "{\"message\":\"Berhasil Membuat User Game\",\"result\":{\"id_user\":1,\"username\":\"admin\",\"email\":\"admin@mail.com\",\"password\":\"$2b$10$Wwnaqw1VWloWG8A8V70YzuHX8c3KlnxGWTiftfVXNzIVUxKC4y.tu\",\"id_role\":1,\"updatedAt\":\"2022-06-08T12:17:42.341Z\",\"createdAt\":\"2022-06-08T12:17:42.341Z\",\"avatar\":null,\"token\":\"eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJpZF91c2VyIjoxLCJpYXQiOjE2NTQ2OTA2NjIsImV4cCI6MTY1NDY5MTU2Mn0.eem5-0MZcG9rMeFryAytl1T_XxZ7sHoNqg8GrHsbkVY\",\"otp\":null,\"otp_exp\":null}}"
::ffff:127.0.0.1 - - [08/Jun/2022:12:17:42 +0000] "POST /api/register HTTP/1.1" 200 464 "{\"message\":\"Berhasil Membuat User Game\",\"result\":{\"id_user\":2,\"username\":\"user\",\"email\":\"user@mail.com\",\"password\":\"$2b$10$t3JI3szhBzZemZreV.5pOOM1EJOwS/pZN.s0BcyAueRgdHVn7DrM.\",\"id_role\":1,\"updatedAt\":\"2022-06-08T12:17:42.510Z\",\"createdAt\":\"2022-06-08T12:17:42.510Z\",\"avatar\":null,\"token\":\"eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJpZF91c2VyIjoyLCJpYXQiOjE2NTQ2OTA2NjIsImV4cCI6MTY1NDY5MTU2Mn0.SAOZkKXCHFO-Q5zpFCkogQsbd1aHvK5GU4VDDuUbiuY\",\"otp\":null,\"otp_exp\":null}}"
::ffff:127.0.0.1 - - [08/Jun/2022:12:17:42 +0000] "POST /api/login HTTP/1.1" 200 457 "{\"id_user\":1,\"username\":\"admin\",\"email\":\"admin@mail.com\",\"password\":\"$2b$10$Wwnaqw1VWloWG8A8V70YzuHX8c3KlnxGWTiftfVXNzIVUxKC4y.tu\",\"avatar\":null,\"token\":\"eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJpZF91c2VyIjoxLCJ1c2VybmFtZSI6ImFkbWluIiwiaWRfcm9sZSI6MSwiaWF0IjoxNjU0NjkwNjYyLCJleHAiOjE2NTQ2OTE1NjJ9.gl86Eys1edsAbevvBzU3wc7DxTjpRUo0n8NZ8yDZfbw\",\"otp\":null,\"otp_exp\":null,\"id_role\":1,\"createdAt\":\"2022-06-08T12:17:42.341Z\",\"updatedAt\":\"2022-06-08T12:17:42.341Z\"}"
::ffff:127.0.0.1 - - [08/Jun/2022:12:17:42 +0000] "GET /api/get-users-games HTTP/1.1" 200 819 "{\"message\":\"Berhasil Get All User Game\",\"result\":[{\"id_user\":1,\"username\":\"admin\",\"email\":\"admin@mail.com\",\"password\":\"$2b$10$Wwnaqw1VWloWG8A8V70YzuHX8c3KlnxGWTiftfVXNzIVUxKC4y.tu\",\"avatar\":null,\"token\":null,\"otp\":null,\"otp_exp\":null,\"id_role\":1,\"createdAt\":\"2022-06-08T12:17:42.341Z\",\"updatedAt\":\"2022-06-08T12:17:42.341Z\"},{\"id_user\":2,\"username\":\"user\",\"email\":\"user@mail.com\",\"password\":\"$2b$10$t3JI3szhBzZemZreV.5pOOM1EJOwS/pZN.s0BcyAueRgdHVn7DrM.\",\"avatar\":null,\"token\":null,\"otp\":null,\"otp_exp\":null,\"id_role\":1,\"createdAt\":\"2022-06-08T12:17:42.510Z\",\"updatedAt\":\"2022-06-08T12:17:42.510Z\"},{\"id_user\":3,\"username\":\"malik\",\"email\":\"malik@mail.com\",\"password\":\"malik\",\"avatar\":null,\"token\":null,\"otp\":null,\"otp_exp\":null,\"id_role\":1,\"createdAt\":\"2022-06-08T12:17:42.626Z\",\"updatedAt\":\"2022-06-08T12:17:42.626Z\"}]}"
::ffff:127.0.0.1 - - [08/Jun/2022:12:17:42 +0000] "GET /api/get-users-games HTTP/1.1" 403 38 -
::ffff:127.0.0.1 - - [08/Jun/2022:12:17:42 +0000] "GET /api/get-user-games/2 HTTP/1.1" 200 324 "{\"message\":\"Berhasil Get User Game By Id\",\"result\":{\"id_user\":2,\"username\":\"user\",\"email\":\"user@mail.com\",\"password\":\"$2b$10$t3JI3szhBzZemZreV.5pOOM1EJOwS/pZN.s0BcyAueRgdHVn7DrM.\",\"avatar\":null,\"token\":null,\"otp\":null,\"otp_exp\":null,\"id_role\":1,\"createdAt\":\"2022-06-08T12:17:42.510Z\",\"updatedAt\":\"2022-06-08T12:17:42.510Z\"}}"
::ffff:127.0.0.1 - - [08/Jun/2022:12:17:42 +0000] "GET /api/get-user-games/100 HTTP/1.1" 404 68 "{\"message\":\"User Game dengan ID 100 Tidak di temukan\",\"result\":null}"
::ffff:127.0.0.1 - - [08/Jun/2022:12:17:42 +0000] "GET /api/get-user-games/2 HTTP/1.1" 403 38 -
::ffff:127.0.0.1 - - [08/Jun/2022:12:17:42 +0000] "POST /api/create-user-games HTTP/1.1" 200 470 "{\"message\":\"Berhasil Membuat User Game\",\"result\":{\"id_user\":4,\"username\":\"maulana\",\"email\":\"maulana@mail.com\",\"password\":\"$2b$10$1nh66Lfqz95Urx33MNJFCOlwj2WSZlawUE74B/jyemfQxUq0YnkNW\",\"avatar\":null,\"id_role\":2,\"updatedAt\":\"2022-06-08T12:17:42.843Z\",\"createdAt\":\"2022-06-08T12:17:42.843Z\",\"token\":\"eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJpZF91c2VyIjo0LCJpYXQiOjE2NTQ2OTA2NjIsImV4cCI6MTY1NDY5MTU2Mn0.r0QRl_Qf3uAqljhUDCpVfV5rFWH2BodS0-DEGuTJLUQ\",\"otp\":null,\"otp_exp\":null}}"
::ffff:127.0.0.1 - - [08/Jun/2022:12:17:42 +0000] "POST /api/create-user-games HTTP/1.1" 500 131 "{\"message\":\"Gagal Create User Game\",\"err\":\"Validation error: Username Telah digunakan!,\\nValidation error: Email Telah digunakan!\"}"
::ffff:127.0.0.1 - - [08/Jun/2022:12:17:42 +0000] "POST /api/create-user-games HTTP/1.1" 403 38 -
::ffff:127.0.0.1 - - [08/Jun/2022:12:17:48 +0000] "PUT /api/update-user-games/3 HTTP/1.1" 403 38 -
::ffff:127.0.0.1 - - [08/Jun/2022:12:17:48 +0000] "DELETE /api/delete-user-games/3 HTTP/1.1" 200 53 "{\"message\":\"Berhasil Menghapus User Game\",\"result\":1}"
::ffff:127.0.0.1 - - [08/Jun/2022:12:17:48 +0000] "DELETE /api/delete-user-games/5 HTTP/1.1" 404 63 "{\"message\":\"User Game dengan ID 5 Tidak di temukan\",\"result\":0}"
::ffff:127.0.0.1 - - [08/Jun/2022:12:17:48 +0000] "DELETE /api/delete-user-games/3 HTTP/1.1" 403 38 -
::ffff:127.0.0.1 - - [08/Jun/2022:12:17:50 +0000] "POST /api/register HTTP/1.1" 200 470 "{\"message\":\"Berhasil Membuat User Game\",\"result\":{\"id_user\":1,\"username\":\"maulana\",\"email\":\"maulana@mail.com\",\"password\":\"$2b$10$vPQAHhFF6hvA19MiD/Q.febuwdLrMsCR8W1k.UBoJ1W4jZ4bQ00lW\",\"id_role\":1,\"updatedAt\":\"2022-06-08T12:17:50.821Z\",\"createdAt\":\"2022-06-08T12:17:50.821Z\",\"avatar\":null,\"token\":\"eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJpZF91c2VyIjoxLCJpYXQiOjE2NTQ2OTA2NzAsImV4cCI6MTY1NDY5MTU3MH0.kTOkU34PHWfF0hdV9mDWGr9gIyDp21cPkPewF4zNjxo\",\"otp\":null,\"otp_exp\":null}}"
::ffff:127.0.0.1 - - [08/Jun/2022:12:17:51 +0000] "POST /api/register HTTP/1.1" 500 131 "{\"message\":\"Gagal Create User Game\",\"err\":\"Validation error: Username Telah digunakan!,\\nValidation error: Email Telah digunakan!\"}"
::ffff:127.0.0.1 - - [08/Jun/2022:12:17:51 +0000] "POST /api/login HTTP/1.1" 200 464 "{\"id_user\":1,\"username\":\"maulana\",\"email\":\"maulana@mail.com\",\"password\":\"$2b$10$vPQAHhFF6hvA19MiD/Q.febuwdLrMsCR8W1k.UBoJ1W4jZ4bQ00lW\",\"avatar\":null,\"token\":\"eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJpZF91c2VyIjoxLCJ1c2VybmFtZSI6Im1hdWxhbmEiLCJpZF9yb2xlIjoxLCJpYXQiOjE2NTQ2OTA2NzEsImV4cCI6MTY1NDY5MTU3MX0.CxymD5gk7Z-yEzLXesuHQlkC3vEitnXk-YmwnJQnCIc\",\"otp\":null,\"otp_exp\":null,\"id_role\":1,\"createdAt\":\"2022-06-08T12:17:50.821Z\",\"updatedAt\":\"2022-06-08T12:17:50.821Z\"}"
::ffff:127.0.0.1 - - [08/Jun/2022:12:17:51 +0000] "POST /api/login HTTP/1.1" 400 21 -
::ffff:127.0.0.1 - - [08/Jun/2022:12:17:51 +0000] "POST /api/login HTTP/1.1" 400 29 -
::ffff:127.0.0.1 - - [08/Jun/2022:12:21:00 +0000] "POST /api/register HTTP/1.1" 200 466 "{\"message\":\"Berhasil Membuat User Game\",\"result\":{\"id_user\":1,\"username\":\"admin\",\"email\":\"admin@mail.com\",\"password\":\"$2b$10$WupW6kXac8rPLQ2BQ/YxlO8N/RAMoJPsrVRFm6dOAIHto06yIC3Ny\",\"id_role\":1,\"updatedAt\":\"2022-06-08T12:21:00.574Z\",\"createdAt\":\"2022-06-08T12:21:00.574Z\",\"avatar\":null,\"token\":\"eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJpZF91c2VyIjoxLCJpYXQiOjE2NTQ2OTA4NjAsImV4cCI6MTY1NDY5MTc2MH0.-J2ZLh3qCG23LEDsN6jCHGn8udqJGYUpElu4CGdmHU8\",\"otp\":null,\"otp_exp\":null}}"
::ffff:127.0.0.1 - - [08/Jun/2022:12:21:00 +0000] "POST /api/register HTTP/1.1" 200 464 "{\"message\":\"Berhasil Membuat User Game\",\"result\":{\"id_user\":2,\"username\":\"user\",\"email\":\"user@mail.com\",\"password\":\"$2b$10$4uvSVMhYXD23gATCNsMSpOtFzOg7VTsmjh.552PO.F4D6s1sUWPA.\",\"id_role\":1,\"updatedAt\":\"2022-06-08T12:21:00.721Z\",\"createdAt\":\"2022-06-08T12:21:00.721Z\",\"avatar\":null,\"token\":\"eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJpZF91c2VyIjoyLCJpYXQiOjE2NTQ2OTA4NjAsImV4cCI6MTY1NDY5MTc2MH0.6CBq_HwY1rMcMSYvVU3mGBHfaXo0IwSLY9YabdaYII0\",\"otp\":null,\"otp_exp\":null}}"
::ffff:127.0.0.1 - - [08/Jun/2022:12:21:00 +0000] "POST /api/login HTTP/1.1" 200 457 "{\"id_user\":1,\"username\":\"admin\",\"email\":\"admin@mail.com\",\"password\":\"$2b$10$WupW6kXac8rPLQ2BQ/YxlO8N/RAMoJPsrVRFm6dOAIHto06yIC3Ny\",\"avatar\":null,\"token\":\"eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJpZF91c2VyIjoxLCJ1c2VybmFtZSI6ImFkbWluIiwiaWRfcm9sZSI6MSwiaWF0IjoxNjU0NjkwODYwLCJleHAiOjE2NTQ2OTE3NjB9.ep7FRgq9vT6ke8OovqsXh4gUc7tQoTUyotgnYdEgx9o\",\"otp\":null,\"otp_exp\":null,\"id_role\":1,\"createdAt\":\"2022-06-08T12:21:00.574Z\",\"updatedAt\":\"2022-06-08T12:21:00.574Z\"}"
::ffff:127.0.0.1 - - [08/Jun/2022:12:21:00 +0000] "GET /api/get-users-games HTTP/1.1" 200 819 "{\"message\":\"Berhasil Get All User Game\",\"result\":[{\"id_user\":1,\"username\":\"admin\",\"email\":\"admin@mail.com\",\"password\":\"$2b$10$WupW6kXac8rPLQ2BQ/YxlO8N/RAMoJPsrVRFm6dOAIHto06yIC3Ny\",\"avatar\":null,\"token\":null,\"otp\":null,\"otp_exp\":null,\"id_role\":1,\"createdAt\":\"2022-06-08T12:21:00.574Z\",\"updatedAt\":\"2022-06-08T12:21:00.574Z\"},{\"id_user\":2,\"username\":\"user\",\"email\":\"user@mail.com\",\"password\":\"$2b$10$4uvSVMhYXD23gATCNsMSpOtFzOg7VTsmjh.552PO.F4D6s1sUWPA.\",\"avatar\":null,\"token\":null,\"otp\":null,\"otp_exp\":null,\"id_role\":1,\"createdAt\":\"2022-06-08T12:21:00.721Z\",\"updatedAt\":\"2022-06-08T12:21:00.721Z\"},{\"id_user\":3,\"username\":\"malik\",\"email\":\"malik@mail.com\",\"password\":\"malik\",\"avatar\":null,\"token\":null,\"otp\":null,\"otp_exp\":null,\"id_role\":1,\"createdAt\":\"2022-06-08T12:21:00.909Z\",\"updatedAt\":\"2022-06-08T12:21:00.909Z\"}]}"
::ffff:127.0.0.1 - - [08/Jun/2022:12:21:00 +0000] "GET /api/get-users-games HTTP/1.1" 403 38 -
::ffff:127.0.0.1 - - [08/Jun/2022:12:21:01 +0000] "GET /api/get-user-games/2 HTTP/1.1" 200 324 "{\"message\":\"Berhasil Get User Game By Id\",\"result\":{\"id_user\":2,\"username\":\"user\",\"email\":\"user@mail.com\",\"password\":\"$2b$10$4uvSVMhYXD23gATCNsMSpOtFzOg7VTsmjh.552PO.F4D6s1sUWPA.\",\"avatar\":null,\"token\":null,\"otp\":null,\"otp_exp\":null,\"id_role\":1,\"createdAt\":\"2022-06-08T12:21:00.721Z\",\"updatedAt\":\"2022-06-08T12:21:00.721Z\"}}"
::ffff:127.0.0.1 - - [08/Jun/2022:12:21:01 +0000] "GET /api/get-user-games/100 HTTP/1.1" 404 68 "{\"message\":\"User Game dengan ID 100 Tidak di temukan\",\"result\":null}"
::ffff:127.0.0.1 - - [08/Jun/2022:12:21:01 +0000] "GET /api/get-user-games/2 HTTP/1.1" 403 38 -
::ffff:127.0.0.1 - - [08/Jun/2022:12:21:01 +0000] "POST /api/create-user-games HTTP/1.1" 200 470 "{\"message\":\"Berhasil Membuat User Game\",\"result\":{\"id_user\":4,\"username\":\"maulana\",\"email\":\"maulana@mail.com\",\"password\":\"$2b$10$/OwYFrG3j8tIGSr6bTDCmeFuXFPhKvYZbDHkYpB5iRsnUTcyjCSYK\",\"avatar\":null,\"id_role\":2,\"updatedAt\":\"2022-06-08T12:21:01.144Z\",\"createdAt\":\"2022-06-08T12:21:01.144Z\",\"token\":\"eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJpZF91c2VyIjo0LCJpYXQiOjE2NTQ2OTA4NjEsImV4cCI6MTY1NDY5MTc2MX0.BJKsUF5H9KHSB28HoSbd8GMaIExEI5srreKag25qqMo\",\"otp\":null,\"otp_exp\":null}}"
::ffff:127.0.0.1 - - [08/Jun/2022:12:21:01 +0000] "POST /api/create-user-games HTTP/1.1" 500 131 "{\"message\":\"Gagal Create User Game\",\"err\":\"Validation error: Username Telah digunakan!,\\nValidation error: Email Telah digunakan!\"}"
::ffff:127.0.0.1 - - [08/Jun/2022:12:21:01 +0000] "POST /api/create-user-games HTTP/1.1" 403 38 -
::ffff:127.0.0.1 - - [08/Jun/2022:12:21:06 +0000] "PUT /api/update-user-games/3 HTTP/1.1" 403 38 -
::ffff:127.0.0.1 - - [08/Jun/2022:12:21:06 +0000] "DELETE /api/delete-user-games/3 HTTP/1.1" 200 53 "{\"message\":\"Berhasil Menghapus User Game\",\"result\":1}"
::ffff:127.0.0.1 - - [08/Jun/2022:12:21:06 +0000] "DELETE /api/delete-user-games/5 HTTP/1.1" 404 63 "{\"message\":\"User Game dengan ID 5 Tidak di temukan\",\"result\":0}"
::ffff:127.0.0.1 - - [08/Jun/2022:12:21:06 +0000] "DELETE /api/delete-user-games/3 HTTP/1.1" 403 38 -
::ffff:127.0.0.1 - - [08/Jun/2022:12:21:09 +0000] "POST /api/register HTTP/1.1" 200 466 "{\"message\":\"Berhasil Membuat User Game\",\"result\":{\"id_user\":1,\"username\":\"admin\",\"email\":\"admin@mail.com\",\"password\":\"$2b$10$uxnnqGI6JnqwpkwVYrjC3eCiiUVAhp9V9YcSjxRuKBjk8wcVc/SIa\",\"id_role\":1,\"updatedAt\":\"2022-06-08T12:21:09.009Z\",\"createdAt\":\"2022-06-08T12:21:09.009Z\",\"avatar\":null,\"token\":\"eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJpZF91c2VyIjoxLCJpYXQiOjE2NTQ2OTA4NjksImV4cCI6MTY1NDY5MTc2OX0.eIEv4KNS3YzPXbXDpr6dwa9PgQfE5Y1KRhpyzElzm5g\",\"otp\":null,\"otp_exp\":null}}"
::ffff:127.0.0.1 - - [08/Jun/2022:12:21:09 +0000] "POST /api/register HTTP/1.1" 200 464 "{\"message\":\"Berhasil Membuat User Game\",\"result\":{\"id_user\":2,\"username\":\"user\",\"email\":\"user@mail.com\",\"password\":\"$2b$10$/tX/Lr/3Zfq6yFy490c3BeyKTYxEgX6MXVu8c9JkyZy1ZdRVI3elG\",\"id_role\":2,\"updatedAt\":\"2022-06-08T12:21:09.216Z\",\"createdAt\":\"2022-06-08T12:21:09.216Z\",\"avatar\":null,\"token\":\"eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJpZF91c2VyIjoyLCJpYXQiOjE2NTQ2OTA4NjksImV4cCI6MTY1NDY5MTc2OX0.ErcWyG-ZqzptAtdPMiPZtthfNtW8DZsUcnt9DtRLNPk\",\"otp\":null,\"otp_exp\":null}}"
::ffff:127.0.0.1 - - [08/Jun/2022:12:21:09 +0000] "POST /api/login HTTP/1.1" 200 457 "{\"id_user\":1,\"username\":\"admin\",\"email\":\"admin@mail.com\",\"password\":\"$2b$10$uxnnqGI6JnqwpkwVYrjC3eCiiUVAhp9V9YcSjxRuKBjk8wcVc/SIa\",\"avatar\":null,\"token\":\"eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJpZF91c2VyIjoxLCJ1c2VybmFtZSI6ImFkbWluIiwiaWRfcm9sZSI6MSwiaWF0IjoxNjU0NjkwODY5LCJleHAiOjE2NTQ2OTE3Njl9.sCUbYefck3cYPuS-w_QWslBROSLXNT7GyUrGodK1oLw\",\"otp\":null,\"otp_exp\":null,\"id_role\":1,\"createdAt\":\"2022-06-08T12:21:09.009Z\",\"updatedAt\":\"2022-06-08T12:21:09.009Z\"}"
::ffff:127.0.0.1 - - [08/Jun/2022:12:21:09 +0000] "GET /api/get-user-game-histories HTTP/1.1" 200 269 "{\"message\":\"Berhasil Get All User Game History\",\"result\":[{\"id_history_user\":1,\"skor\":\"90\",\"tanggal_bermain\":\"2022-05-10\",\"id_user\":\"1\",\"createdAt\":\"2022-06-08T12:21:09.353Z\",\"updatedAt\":\"2022-06-08T12:21:09.353Z\",\"user_game_history\":{\"id_user\":1,\"username\":\"admin\"}}]}"
::ffff:127.0.0.1 - - [08/Jun/2022:12:21:09 +0000] "GET /api/get-user-game-histories HTTP/1.1" 403 38 -
